[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00160.json.gz
[debug] max_distance = 45.231920481668084
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00160.json.gz
[debug] max_distance = 45.231920481668084
[debug] frame = 00160, id = 18706, distance = 12.689612212454337
[debug] frame = 00160, id = 18705, distance = 29.888631064274282
[debug] frame = 00161, id = 18706, distance = 12.515478571955985
[debug] frame = 00161, id = 18705, distance = 29.778247364314755
[debug] frame = 00162, id = 18706, distance = 12.397481364164026
[debug] frame = 00162, id = 18705, distance = 29.734168066520745
[debug] frame = 00163, id = 18706, distance = 12.373137938536624
[debug] frame = 00163, id = 18705, distance = 29.7819602377274
[debug] frame = 00164, id = 18706, distance = 12.454778214525248
[debug] frame = 00164, id = 18705, distance = 29.904687149627982
[debug] frame = 00165, id = 18706, distance = 12.61625675402731
[debug] frame = 00165, id = 18705, distance = 30.049557197204322
[debug] frame = 00166, id = 18706, distance = 12.794589843323605
[debug] frame = 00166, id = 18705, distance = 30.17153831812129
[debug] frame = 00167, id = 18706, distance = 12.91726862116576
[debug] frame = 00167, id = 18705, distance = 30.24178565395682
[debug] frame = 00168, id = 18706, distance = 12.948731691954013
[debug] frame = 00168, id = 18705, distance = 30.258155595439213
[debug] frame = 00169, id = 18706, distance = 12.921619633067698
[debug] frame = 00169, id = 18705, distance = 30.27736344259856
[debug] frame = 00170, id = 18706, distance = 12.785461647450656
[debug] frame = 00170, id = 18705, distance = 30.2496730986596
[debug] frame = 00171, id = 18706, distance = 12.620982382449757
[debug] frame = 00171, id = 18705, distance = 30.228153543760435
[debug] frame = 00172, id = 18706, distance = 12.498049658706282
[debug] frame = 00172, id = 18705, distance = 30.233565526015074
[debug] frame = 00173, id = 18706, distance = 12.420509091484051
[debug] frame = 00173, id = 18705, distance = 30.233211373865245
[debug] frame = 00174, id = 18706, distance = 12.403478985907883
[debug] frame = 00174, id = 18705, distance = 30.22853164004025
[debug] frame = 00175, id = 18706, distance = 12.460814818291018
[debug] frame = 00175, id = 18705, distance = 30.24921913957773
[debug] frame = 00176, id = 18706, distance = 12.573599581259712
[debug] frame = 00176, id = 18705, distance = 30.33361073949678
[debug] frame = 00177, id = 18706, distance = 12.714655329160907
[debug] frame = 00177, id = 18705, distance = 30.500939500486233
[debug] frame = 00178, id = 18706, distance = 12.859626144444508
[debug] frame = 00178, id = 18705, distance = 30.7261908323013
[debug] frame = 00179, id = 18706, distance = 12.991180652698072
[debug] frame = 00179, id = 18705, distance = 30.959941186593394
[debug] frame = 00180, id = 18706, distance = 13.10216782654819
[debug] frame = 00181, id = 18706, distance = 13.187293572179708
[debug] frame = 00182, id = 18706, distance = 13.2684885268397
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00191, id = 18706, distance = 13.291682569216519
[debug] frame = 00192, id = 18706, distance = 13.234055722567891
[debug] frame = 00193, id = 18706, distance = 13.135252461683761
[debug] frame = 00194, id = 18706, distance = 12.986362528733872
[debug] frame = 00195, id = 18706, distance = 12.84962463171557
[debug] frame = 00196, id = 18706, distance = 12.741667985871327
[debug] frame = 00197, id = 18706, distance = 12.687711643743665
[debug] frame = 00198, id = 18706, distance = 12.661751127568694
[debug] frame = 00199, id = 18706, distance = 12.664206937520557
[debug] frame = 00200, id = 18706, distance = 12.667655657092515
[debug] frame = 00201, id = 18706, distance = 12.648046990893906
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00165.json.gz
[debug] max_distance = 33.46988293061609
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00165.json.gz
[debug] max_distance = 33.46988293061609
[debug] frame = 00165, id = 18706, distance = 12.61625675402731
[debug] frame = 00165, id = 18705, distance = 30.049557197204322
[debug] frame = 00166, id = 18706, distance = 12.794589843323605
[debug] frame = 00166, id = 18705, distance = 30.17153831812129
[debug] frame = 00167, id = 18706, distance = 12.91726862116576
[debug] frame = 00167, id = 18705, distance = 30.24178565395682
[debug] frame = 00168, id = 18706, distance = 12.948731691954013
[debug] frame = 00168, id = 18705, distance = 30.258155595439213
[debug] frame = 00169, id = 18706, distance = 12.921619633067698
[debug] frame = 00169, id = 18705, distance = 30.27736344259856
[debug] frame = 00170, id = 18706, distance = 12.785461647450656
[debug] frame = 00171, id = 18706, distance = 12.620982382449757
[debug] frame = 00172, id = 18706, distance = 12.498049658706282
[debug] frame = 00173, id = 18706, distance = 12.420509091484051
[debug] frame = 00174, id = 18706, distance = 12.403478985907883
[debug] frame = 00175, id = 18706, distance = 12.460814818291018
[debug] frame = 00176, id = 18706, distance = 12.573599581259712
[debug] frame = 00177, id = 18706, distance = 12.714655329160907
[debug] frame = 00178, id = 18706, distance = 12.859626144444508
[debug] frame = 00179, id = 18706, distance = 12.991180652698072
[debug] frame = 00180, id = 18706, distance = 13.10216782654819
[debug] frame = 00181, id = 18706, distance = 13.187293572179708
[debug] frame = 00182, id = 18706, distance = 13.2684885268397
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00191, id = 18706, distance = 13.291682569216519
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00170.json.gz
[debug] max_distance = 43.18661550525226
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00170.json.gz
[debug] max_distance = 43.18661550525226
[debug] frame = 00170, id = 18706, distance = 12.785461647450656
[debug] frame = 00170, id = 18705, distance = 30.2496730986596
[debug] frame = 00171, id = 18706, distance = 12.620982382449757
[debug] frame = 00171, id = 18705, distance = 30.228153543760435
[debug] frame = 00172, id = 18706, distance = 12.498049658706282
[debug] frame = 00172, id = 18705, distance = 30.233565526015074
[debug] frame = 00173, id = 18706, distance = 12.420509091484051
[debug] frame = 00173, id = 18705, distance = 30.233211373865245
[debug] frame = 00174, id = 18706, distance = 12.403478985907883
[debug] frame = 00174, id = 18705, distance = 30.22853164004025
[debug] frame = 00175, id = 18706, distance = 12.460814818291018
[debug] frame = 00175, id = 18705, distance = 30.24921913957773
[debug] frame = 00176, id = 18706, distance = 12.573599581259712
[debug] frame = 00176, id = 18705, distance = 30.33361073949678
[debug] frame = 00177, id = 18706, distance = 12.714655329160907
[debug] frame = 00177, id = 18705, distance = 30.500939500486233
[debug] frame = 00178, id = 18706, distance = 12.859626144444508
[debug] frame = 00178, id = 18705, distance = 30.7261908323013
[debug] frame = 00179, id = 18706, distance = 12.991180652698072
[debug] frame = 00179, id = 18705, distance = 30.959941186593394
[debug] frame = 00180, id = 18706, distance = 13.10216782654819
[debug] frame = 00180, id = 18705, distance = 31.151631758253924
[debug] frame = 00181, id = 18706, distance = 13.187293572179708
[debug] frame = 00181, id = 18705, distance = 31.267953614170793
[debug] frame = 00182, id = 18706, distance = 13.2684885268397
[debug] frame = 00182, id = 18705, distance = 31.322538995579368
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00183, id = 18705, distance = 31.352253252929394
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00184, id = 18705, distance = 31.313647542907347
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00185, id = 18705, distance = 31.29533524466964
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00186, id = 18705, distance = 31.32058585465894
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00191, id = 18706, distance = 13.291682569216519
[debug] frame = 00192, id = 18706, distance = 13.234055722567891
[debug] frame = 00193, id = 18706, distance = 13.135252461683761
[debug] frame = 00194, id = 18706, distance = 12.986362528733872
[debug] frame = 00195, id = 18706, distance = 12.84962463171557
[debug] frame = 00196, id = 18706, distance = 12.741667985871327
[debug] frame = 00197, id = 18706, distance = 12.687711643743665
[debug] frame = 00198, id = 18706, distance = 12.661751127568694
[debug] frame = 00199, id = 18706, distance = 12.664206937520557
[debug] frame = 00200, id = 18706, distance = 12.667655657092515
[debug] frame = 00201, id = 18706, distance = 12.648046990893906
[debug] frame = 00202, id = 18706, distance = 12.591452035402456
[debug] frame = 00203, id = 18706, distance = 12.532451024220192
[debug] frame = 00204, id = 18706, distance = 12.479614484776448
[debug] frame = 00205, id = 18706, distance = 12.38138894044834
[debug] frame = 00206, id = 18706, distance = 12.297436041635262
[debug] frame = 00207, id = 18706, distance = 12.259612005767108
[debug] frame = 00208, id = 18706, distance = 12.244467180934532
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00175.json.gz
[debug] max_distance = 36.38752726640209
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00175.json.gz
[debug] max_distance = 36.38752726640209
[debug] frame = 00175, id = 18706, distance = 12.460814818291018
[debug] frame = 00175, id = 18705, distance = 30.24921913957773
[debug] frame = 00176, id = 18706, distance = 12.573599581259712
[debug] frame = 00176, id = 18705, distance = 30.33361073949678
[debug] frame = 00177, id = 18706, distance = 12.714655329160907
[debug] frame = 00177, id = 18705, distance = 30.500939500486233
[debug] frame = 00178, id = 18706, distance = 12.859626144444508
[debug] frame = 00178, id = 18705, distance = 30.7261908323013
[debug] frame = 00179, id = 18706, distance = 12.991180652698072
[debug] frame = 00179, id = 18705, distance = 30.959941186593394
[debug] frame = 00180, id = 18706, distance = 13.10216782654819
[debug] frame = 00180, id = 18705, distance = 31.151631758253924
[debug] frame = 00181, id = 18706, distance = 13.187293572179708
[debug] frame = 00181, id = 18705, distance = 31.267953614170793
[debug] frame = 00182, id = 18706, distance = 13.2684885268397
[debug] frame = 00182, id = 18705, distance = 31.322538995579368
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00191, id = 18706, distance = 13.291682569216519
[debug] frame = 00192, id = 18706, distance = 13.234055722567891
[debug] frame = 00193, id = 18706, distance = 13.135252461683761
[debug] frame = 00194, id = 18706, distance = 12.986362528733872
[debug] frame = 00195, id = 18706, distance = 12.84962463171557
[debug] frame = 00196, id = 18706, distance = 12.741667985871327
[debug] frame = 00197, id = 18706, distance = 12.687711643743665
[debug] frame = 00198, id = 18706, distance = 12.661751127568694
[debug] frame = 00199, id = 18706, distance = 12.664206937520557
[debug] frame = 00200, id = 18706, distance = 12.667655657092515
[debug] frame = 00201, id = 18706, distance = 12.648046990893906
[debug] frame = 00202, id = 18706, distance = 12.591452035402456
[debug] frame = 00203, id = 18706, distance = 12.532451024220192
[debug] frame = 00204, id = 18706, distance = 12.479614484776448
[debug] frame = 00205, id = 18706, distance = 12.38138894044834
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00180.json.gz
[debug] max_distance = 32.039791927972146
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00180.json.gz
[debug] max_distance = 32.039791927972146
[debug] frame = 00180, id = 18706, distance = 13.10216782654819
[debug] frame = 00180, id = 18705, distance = 31.151631758253924
[debug] frame = 00181, id = 18706, distance = 13.187293572179708
[debug] frame = 00181, id = 18705, distance = 31.267953614170793
[debug] frame = 00182, id = 18706, distance = 13.2684885268397
[debug] frame = 00183, id = 18706, distance = 13.363816520870785
[debug] frame = 00184, id = 18706, distance = 13.366011832575824
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00191, id = 18706, distance = 13.291682569216519
[debug] frame = 00192, id = 18706, distance = 13.234055722567891
[debug] frame = 00193, id = 18706, distance = 13.135252461683761
[debug] frame = 00194, id = 18706, distance = 12.986362528733872
[debug] frame = 00195, id = 18706, distance = 12.84962463171557
[debug] frame = 00196, id = 18706, distance = 12.741667985871327
[debug] frame = 00197, id = 18706, distance = 12.687711643743665
[debug] frame = 00198, id = 18706, distance = 12.661751127568694
[debug] frame = 00199, id = 18706, distance = 12.664206937520557
[debug] frame = 00200, id = 18706, distance = 12.667655657092515
[debug] frame = 00201, id = 18706, distance = 12.648046990893906
[debug] frame = 00202, id = 18706, distance = 12.591452035402456
[debug] frame = 00203, id = 18706, distance = 12.532451024220192
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00185.json.gz
[debug] max_distance = 41.311902805116986
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00185.json.gz
[debug] max_distance = 41.311902805116986
[debug] frame = 00185, id = 18706, distance = 13.33015810043877
[debug] frame = 00185, id = 18705, distance = 31.29533524466964
[debug] frame = 00186, id = 18706, distance = 13.2946234116253
[debug] frame = 00186, id = 18705, distance = 31.32058585465894
[debug] frame = 00187, id = 18706, distance = 13.250935455521844
[debug] frame = 00187, id = 18705, distance = 31.34516528523612
[debug] frame = 00188, id = 18706, distance = 13.216920224284475
[debug] frame = 00188, id = 18705, distance = 31.350763466823555
[debug] frame = 00189, id = 18706, distance = 13.230932145076759
[debug] frame = 00189, id = 18705, distance = 31.35710200656512
[debug] frame = 00190, id = 18706, distance = 13.272344378301211
[debug] frame = 00190, id = 18705, distance = 31.347556568442208
